,date
16497,20141030T000000
16498,20140806T000000
16499,20141002T000000
16500,20150407T000000
16501,20140819T000000
16502,20150119T000000
16503,20150311T000000
16504,20150416T000000
16505,20140506T000000
16506,20140609T000000
16507,20140711T000000
16508,20141028T000000
16509,20140703T000000
16510,20141020T000000
16511,20140603T000000
16512,20150203T000000
16513,20140523T000000
16514,20150306T000000
16515,20140909T000000
16516,20150125T000000
16517,20141125T000000
16518,20140509T000000
16519,20140616T000000
16520,20150309T000000
16521,20150127T000000
16522,20141119T000000
16523,20141112T000000
16524,20140509T000000
16525,20140820T000000
16526,20150313T000000
16527,20140603T000000
16528,20150122T000000
16529,20140728T000000
16530,20150330T000000
16531,20150108T000000
16532,20150219T000000
16533,20150202T000000
16534,20141014T000000
16535,20141111T000000
16536,20150311T000000
16537,20140815T000000
16538,20141015T000000
16539,20140827T000000
16540,20150323T000000
16541,20150324T000000
16542,20140728T000000
16543,20140819T000000
16544,20140627T000000
16545,20150327T000000
16546,20150421T000000
16547,20140718T000000
16548,20140626T000000
16549,20140515T000000
16550,20140616T000000
16551,20150421T000000
16552,20140905T000000
16553,20141117T000000
16554,20140619T000000
16555,20150310T000000
16556,20141201T000000
16557,20140711T000000
16558,20140925T000000
16559,20150217T000000
16560,20141209T000000
16561,20141203T000000
16562,20141013T000000
16563,20150401T000000
16564,20140520T000000
16565,20140926T000000
16566,20140723T000000
16567,20140723T000000
16568,20140617T000000
16569,20150402T000000
16570,20140626T000000
16571,20141021T000000
16572,20141106T000000
16573,20150310T000000
16574,20141008T000000
16575,20140902T000000
16576,20141230T000000
16577,20150327T000000
16578,20140515T000000
16579,20150304T000000
16580,20150326T000000
16581,20150311T000000
16582,20150220T000000
16583,20150414T000000
16584,20140827T000000
16585,20150326T000000
16586,20150421T000000
16587,20140806T000000
16588,20140516T000000
16589,20150212T000000
16590,20141112T000000
16591,20140721T000000
16592,20150112T000000
16593,20140718T000000
16594,20150512T000000
16595,20140708T000000
16596,20150302T000000
16597,20150408T000000
16598,20150119T000000
16599,20141002T000000
16600,20150402T000000
16601,20140813T000000
16602,20141112T000000
16603,20140625T000000
16604,20150123T000000
16605,20141006T000000
16606,20150406T000000
16607,20150512T000000
16608,20140521T000000
16609,20140514T000000
16610,20140910T000000
16611,20140611T000000
16612,20140520T000000
16613,20140618T000000
16614,20141105T000000
16615,20141030T000000
16616,20140730T000000
16617,20140730T000000
16618,20141030T000000
16619,20140902T000000
16620,20150429T000000
16621,20141215T000000
16622,20141209T000000
16623,20141008T000000
16624,20140523T000000
16625,20141028T000000
16626,20150218T000000
16627,20141108T000000
16628,20140729T000000
16629,20150416T000000
16630,20141110T000000
16631,20140821T000000
16632,20140625T000000
16633,20150427T000000
16634,20140917T000000
16635,20150406T000000
16636,20141114T000000
16637,20140827T000000
16638,20140903T000000
16639,20140729T000000
16640,20140610T000000
16641,20140515T000000
16642,20140523T000000
16643,20140717T000000
16644,20140616T000000
16645,20141205T000000
16646,20150224T000000
16647,20140514T000000
16648,20140623T000000
16649,20140721T000000
16650,20140910T000000
16651,20150311T000000
16652,20140520T000000
16653,20141009T000000
16654,20150320T000000
16655,20150421T000000
16656,20141203T000000
16657,20150331T000000
16658,20141120T000000
16659,20141030T000000
16660,20141120T000000
16661,20150316T000000
16662,20140724T000000
16663,20141107T000000
16664,20140513T000000
16665,20140826T000000
16666,20140521T000000
16667,20140513T000000
16668,20150202T000000
16669,20140924T000000
16670,20150319T000000
16671,20150414T000000
16672,20140807T000000
16673,20140729T000000
16674,20150427T000000
16675,20140806T000000
16676,20150429T000000
16677,20150506T000000
16678,20140613T000000
16679,20140729T000000
16680,20150409T000000
16681,20141124T000000
16682,20150305T000000
16683,20141212T000000
16684,20150408T000000
16685,20140919T000000
16686,20141126T000000
16687,20141010T000000
16688,20141101T000000
16689,20140617T000000
16690,20140729T000000
16691,20141210T000000
16692,20140605T000000
16693,20140930T000000
16694,20141216T000000
16695,20150212T000000
16696,20141010T000000
16697,20150512T000000
16698,20140905T000000
16699,20150209T000000
16700,20150421T000000
16701,20140603T000000
16702,20140710T000000
16703,20150312T000000
16704,20140718T000000
16705,20141209T000000
16706,20141017T000000
16707,20141022T000000
16708,20150317T000000
16709,20150421T000000
16710,20140707T000000
16711,20141229T000000
16712,20140703T000000
16713,20140917T000000
16714,20140724T000000
16715,20141017T000000
16716,20140904T000000
16717,20141113T000000
16718,20141209T000000
16719,20140529T000000
16720,20150204T000000
16721,20141210T000000
16722,20141010T000000
16723,20150414T000000
16724,20150414T000000
16725,20141117T000000
16726,20140805T000000
16727,20141112T000000
16728,20140609T000000
16729,20150317T000000
16730,20141111T000000
16731,20150430T000000
16732,20140918T000000
16733,20150130T000000
16734,20141216T000000
16735,20140520T000000
16736,20140919T000000
16737,20141201T000000
16738,20140507T000000
16739,20150224T000000
16740,20140709T000000
16741,20150205T000000
16742,20150505T000000
16743,20140905T000000
16744,20140612T000000
16745,20140912T000000
16746,20140530T000000
16747,20140929T000000
16748,20141002T000000
16749,20140505T000000
16750,20140707T000000
16751,20140625T000000
16752,20141030T000000
16753,20150205T000000
16754,20140602T000000
16755,20140811T000000
16756,20140708T000000
16757,20150211T000000
16758,20140627T000000
16759,20140715T000000
16760,20140507T000000
16761,20150424T000000
16762,20141002T000000
16763,20140811T000000
16764,20141121T000000
16765,20140721T000000
16766,20140918T000000
16767,20140526T000000
16768,20140926T000000
16769,20140613T000000
16770,20140728T000000
16771,20140910T000000
16772,20150210T000000
16773,20150417T000000
16774,20140714T000000
16775,20150227T000000
16776,20150120T000000
16777,20140730T000000
16778,20141014T000000
16779,20140612T000000
16780,20150422T000000
16781,20140715T000000
16782,20141215T000000
16783,20140620T000000
16784,20150410T000000
16785,20141211T000000
16786,20140904T000000
16787,20140725T000000
16788,20140508T000000
16789,20141103T000000
16790,20140821T000000
16791,20140924T000000
16792,20150427T000000
16793,20141027T000000
16794,20150210T000000
16795,20140813T000000
16796,20140602T000000
16797,20140618T000000
16798,20150511T000000
16799,20150408T000000
16800,20141113T000000
16801,20140604T000000
16802,20140905T000000
16803,20141113T000000
16804,20140808T000000
16805,20141222T000000
16806,20150107T000000
16807,20150406T000000
16808,20140624T000000
16809,20140805T000000
16810,20150223T000000
16811,20140630T000000
16812,20140508T000000
16813,20150211T000000
16814,20150506T000000
16815,20150429T000000
16816,20140912T000000
16817,20141223T000000
16818,20141104T000000
16819,20140609T000000
16820,20141013T000000
16821,20140818T000000
16822,20140708T000000
16823,20140814T000000
16824,20141110T000000
16825,20140805T000000
16826,20150417T000000
16827,20141002T000000
16828,20140826T000000
16829,20141017T000000
16830,20150105T000000
16831,20140528T000000
16832,20141203T000000
16833,20140502T000000
16834,20141230T000000
16835,20150429T000000
16836,20140818T000000
16837,20150406T000000
16838,20150222T000000
16839,20140507T000000
16840,20140912T000000
16841,20140515T000000
16842,20141126T000000
16843,20150203T000000
16844,20140528T000000
16845,20150331T000000
16846,20140916T000000
16847,20150429T000000
16848,20140729T000000
16849,20140612T000000
16850,20140611T000000
16851,20150115T000000
16852,20150403T000000
16853,20140729T000000
16854,20150417T000000
16855,20140717T000000
16856,20140820T000000
16857,20141120T000000
16858,20150213T000000
16859,20140905T000000
16860,20141016T000000
16861,20140512T000000
16862,20150424T000000
16863,20150324T000000
16864,20140519T000000
16865,20150313T000000
16866,20140701T000000
16867,20140801T000000
16868,20150305T000000
16869,20150508T000000
16870,20150225T000000
16871,20140605T000000
16872,20140608T000000
16873,20140515T000000
16874,20141205T000000
16875,20140904T000000
16876,20150427T000000
16877,20140822T000000
16878,20140729T000000
16879,20141010T000000
16880,20150402T000000
16881,20140710T000000
16882,20140802T000000
16883,20140725T000000
16884,20141027T000000
16885,20140918T000000
16886,20140723T000000
16887,20150321T000000
16888,20150113T000000
16889,20140720T000000
16890,20150304T000000
16891,20140519T000000
16892,20150423T000000
16893,20140722T000000
16894,20150422T000000
16895,20141001T000000
16896,20140627T000000
16897,20141219T000000
16898,20140826T000000
16899,20150424T000000
16900,20150123T000000
16901,20141227T000000
16902,20140916T000000
16903,20150327T000000
16904,20140721T000000
16905,20140826T000000
16906,20140603T000000
16907,20140707T000000
16908,20141203T000000
16909,20140929T000000
16910,20140821T000000
16911,20150303T000000
16912,20140616T000000
16913,20141224T000000
16914,20140506T000000
16915,20140513T000000
16916,20150304T000000
16917,20150320T000000
16918,20140910T000000
16919,20140801T000000
16920,20141021T000000
16921,20141111T000000
16922,20140502T000000
16923,20141229T000000
16924,20150324T000000
16925,20140826T000000
16926,20141125T000000
16927,20140818T000000
16928,20141218T000000
16929,20150223T000000
16930,20140904T000000
16931,20140707T000000
16932,20140819T000000
16933,20150209T000000
16934,20150429T000000
16935,20140508T000000
16936,20150428T000000
16937,20140610T000000
16938,20140909T000000
16939,20140516T000000
16940,20140902T000000
16941,20150317T000000
16942,20140710T000000
16943,20140707T000000
16944,20140624T000000
16945,20141201T000000
16946,20150318T000000
16947,20141113T000000
16948,20141028T000000
16949,20140605T000000
16950,20141117T000000
16951,20141002T000000
16952,20140602T000000
16953,20140826T000000
16954,20140918T000000
16955,20140603T000000
16956,20140818T000000
16957,20150506T000000
16958,20150305T000000
16959,20140923T000000
16960,20140728T000000
16961,20140925T000000
16962,20140916T000000
16963,20150316T000000
16964,20140717T000000
16965,20140604T000000
16966,20140902T000000
16967,20150330T000000
16968,20140909T000000
16969,20141216T000000
16970,20150317T000000
16971,20140716T000000
16972,20141017T000000
16973,20140525T000000
16974,20140916T000000
16975,20141017T000000
16976,20150428T000000
16977,20141126T000000
16978,20140626T000000
16979,20150123T000000
16980,20141010T000000
16981,20150401T000000
16982,20141216T000000
16983,20141126T000000
16984,20141118T000000
16985,20140506T000000
16986,20150320T000000
16987,20140507T000000
16988,20150421T000000
16989,20140502T000000
16990,20150421T000000
16991,20140818T000000
16992,20140708T000000
16993,20140721T000000
16994,20140819T000000
16995,20140603T000000
16996,20150421T000000
16997,20141210T000000
16998,20140513T000000
16999,20140703T000000
17000,20140912T000000
17001,20141112T000000
17002,20140609T000000
17003,20141015T000000
17004,20140611T000000
17005,20140507T000000
17006,20140516T000000
17007,20140519T000000
17008,20141016T000000
17009,20150305T000000
17010,20150514T000000
17011,20150305T000000
17012,20141110T000000
17013,20150514T000000
17014,20141009T000000
17015,20150420T000000
17016,20150202T000000
17017,20140610T000000
17018,20150504T000000
17019,20141226T000000
17020,20141027T000000
17021,20141023T000000
17022,20140619T000000
17023,20140925T000000
17024,20150325T000000
17025,20140528T000000
17026,20150511T000000
17027,20140915T000000
17028,20140527T000000
17029,20140825T000000
17030,20150127T000000
17031,20141230T000000
17032,20140930T000000
17033,20141021T000000
17034,20150427T000000
17035,20141118T000000
17036,20150407T000000
17037,20150505T000000
17038,20141028T000000
17039,20140531T000000
17040,20150311T000000
17041,20141105T000000
17042,20141021T000000
17043,20140917T000000
17044,20141009T000000
17045,20150426T000000
17046,20150403T000000
17047,20140811T000000
17048,20150506T000000
17049,20140903T000000
17050,20140801T000000
17051,20140722T000000
17052,20141117T000000
17053,20141118T000000
17054,20141224T000000
17055,20140506T000000
17056,20150320T000000
17057,20140908T000000
17058,20140826T000000
17059,20150325T000000
17060,20150128T000000
17061,20150204T000000
17062,20141023T000000
17063,20140916T000000
17064,20150424T000000
17065,20150414T000000
17066,20140708T000000
17067,20150224T000000
17068,20141106T000000
17069,20150209T000000
17070,20140818T000000
17071,20141021T000000
17072,20140620T000000
17073,20150212T000000
17074,20150319T000000
17075,20140620T000000
17076,20141216T000000
17077,20141104T000000
17078,20140827T000000
17079,20140610T000000
17080,20140723T000000
17081,20141017T000000
17082,20140626T000000
17083,20140825T000000
17084,20150203T000000
17085,20141224T000000
17086,20140702T000000
17087,20141022T000000
17088,20150506T000000
17089,20150327T000000
17090,20141002T000000
17091,20140724T000000
17092,20140820T000000
17093,20141119T000000
17094,20140923T000000
17095,20150211T000000
17096,20140925T000000
17097,20141219T000000
17098,20150127T000000
17099,20141028T000000
17100,20140904T000000
17101,20150406T000000
17102,20150108T000000
17103,20140929T000000
17104,20140731T000000
17105,20141118T000000
17106,20140605T000000
17107,20150406T000000
17108,20140912T000000
17109,20150504T000000
17110,20141002T000000
17111,20140521T000000
17112,20140729T000000
17113,20150204T000000
17114,20141029T000000
17115,20140811T000000
17116,20141029T000000
17117,20141027T000000
17118,20150325T000000
17119,20150505T000000
17120,20150114T000000
17121,20141007T000000
17122,20141223T000000
17123,20140919T000000
17124,20141113T000000
17125,20141212T000000
17126,20140925T000000
17127,20140911T000000
17128,20140610T000000
17129,20141016T000000
17130,20141229T000000
17131,20141209T000000
17132,20150408T000000
17133,20140509T000000
17134,20140604T000000
17135,20140506T000000
17136,20140528T000000
17137,20150319T000000
17138,20141211T000000
17139,20140522T000000
17140,20150316T000000
17141,20150322T000000
17142,20150314T000000
17143,20150116T000000
